Stockname,Date,Open,High,Low,Close,Adj Close,Volume
NASDAQ,19/08/2021,34874.67188,34997.80859,34690.25,34894.12109,34894.12109,333550000
NASDAQ,20/08/2021,34917.96094,35177.26172,34867.07031,35120.07813,35120.07813,269320000
NASDAQ,23/08/2021,35160.96875,35428.91016,35160.96875,35335.71094,35335.71094,245760000
NASDAQ,24/08/2021,35382.71875,35445.46875,35356.17969,35366.26172,35366.26172,228710000
NASDAQ,25/08/2021,35388.76953,35501.14063,35287.62891,35405.5,35405.5,237230000
NASDAQ,26/08/2021,35449.67969,35498.44922,35205.10156,35213.12109,35213.12109,239740000
NASDAQ,27/08/2021,35231.10938,35479.17969,35231.10938,35455.80078,35455.80078,240990000
NASDAQ,30/08/2021,35471.80078,35510.71094,35374.46094,35399.83984,35399.83984,245390000
NASDAQ,31/08/2021,35391.37891,35449.78906,35289.85938,35360.73047,35360.73047,337240000
NASDAQ,01/09/2021,35387.55078,35407.37109,35287.05078,35312.53125,35312.53125,265520000
NASDAQ,02/09/2021,35353.05859,35475.39844,35348.48047,35443.82031,35443.82031,263370000
NASDAQ,03/09/2021,35401.73047,35422.71094,35269.39844,35369.08984,35369.08984,221370000
NASDAQ,07/09/2021,35373.23828,35373.23828,35060.89844,35100,35100,289830000
NASDAQ,08/09/2021,35087.44922,35175.14844,34925.60938,35031.07031,35031.07031,261880000
NASDAQ,09/09/2021,35013.07813,35199.89063,34847.30078,34879.37891,34879.37891,261330000
NASDAQ,10/09/2021,34949.58984,35104.25,34599.60938,34607.71875,34607.71875,333230000
NASDAQ,13/09/2021,34665.5,34939.10156,34665.5,34869.62891,34869.62891,334190000
NASDAQ,14/09/2021,34906.89844,34990.35938,34510.30078,34577.57031,34577.57031,325140000
NASDAQ,15/09/2021,34580.94922,34880.76953,34522.03125,34814.39063,34814.39063,317490000
NASDAQ,16/09/2021,34810.26953,34943.55078,34540.10938,34751.32031,34751.32031,278270000
NASDAQ,17/09/2021,34737.85938,34779.85938,34519.62891,34584.87891,34584.87891,560630000
NASDAQ,20/09/2021,34459.71875,34459.71875,33613.03125,33970.46875,33970.46875,435780000
NASDAQ,21/09/2021,34025.60938,34313.87891,33914.01953,33919.83984,33919.83984,306970000
NASDAQ,22/09/2021,34006.87109,34440.42188,34006.87109,34258.32031,34258.32031,296590000
NASDAQ,23/09/2021,34296.30078,34879.78125,34296.30078,34764.82031,34764.82031,283890000
NASDAQ,24/09/2021,34762.30859,34857.05859,34648.07813,34798,34798,254310000
NASDAQ,27/09/2021,34739.26953,35061.12109,34739.26953,34869.37109,34869.37109,289480000
NASDAQ,28/09/2021,34747.69922,34798.21094,34254.64844,34299.98828,34299.98828,379020000
NASDAQ,29/09/2021,34360.07813,34580.42188,34305.96094,34390.71875,34390.71875,290350000
NASDAQ,30/09/2021,34467.98047,34557.37109,33833.32031,33843.92188,33843.92188,354830000
NASDAQ,01/10/2021,33930.69922,34490.55859,33785.53906,34326.46094,34326.46094,427580000
NASDAQ,04/10/2021,34312.96094,34410.28125,33821.57813,34002.92188,34002.92188,396860000
NASDAQ,05/10/2021,34035.25,34490.94922,34035.25,34314.67188,34314.67188,311520000
NASDAQ,06/10/2021,34198.96094,34432.67969,33854.69141,34416.98828,34416.98828,322170000
NASDAQ,07/10/2021,34509.71875,34975.19141,34509.71875,34754.94141,34754.94141,273290000
NASDAQ,08/10/2021,34757.57031,34842.62109,34661.94922,34746.25,34746.25,238080000
NASDAQ,11/10/2021,34723.78906,34951.35156,34486.51172,34496.05859,34496.05859,256820000
NASDAQ,12/10/2021,34507.14844,34611.23828,34318.94141,34378.33984,34378.33984,319010000
NASDAQ,13/10/2021,34372.71094,34449.82813,34115.10156,34377.80859,34377.80859,316220000
NASDAQ,14/10/2021,34443.21875,34923.82813,34443.21875,34912.55859,34912.55859,338540000
NASDAQ,15/10/2021,35023.62891,35320.96875,35023.62891,35294.76172,35294.76172,327870000
NASDAQ,18/10/2021,35221.01953,35327.57031,35035.94141,35258.60938,35258.60938,312640000
NASDAQ,19/10/2021,35325.37109,35462.67969,35290.12109,35457.30859,35457.30859,278510000
NASDAQ,20/10/2021,35475.16016,35669.69141,35465.71094,35609.33984,35609.33984,265750000
NASDAQ,21/10/2021,35520.32031,35612.35938,35442.53125,35603.07813,35603.07813,298390000
NASDAQ,22/10/2021,35607.71875,35765.01953,35533.94922,35677.01953,35677.01953,346290000
NASDAQ,25/10/2021,35692.62109,35787.03906,35629.37109,35741.14844,35741.14844,267220000
NASDAQ,26/10/2021,35791.05078,35892.92188,35734.73047,35756.87891,35756.87891,321910000
NASDAQ,27/10/2021,35835.42969,35835.42969,35490.42969,35490.69141,35490.69141,354180000
NASDAQ,28/10/2021,35545.41016,35742.25,35545.41016,35730.48047,35730.48047,337400000
NASDAQ,29/10/2021,35712.28125,35852.53125,35633.19922,35819.55859,35819.55859,399400000
NASDAQ,01/11/2021,35833.64844,36009.73828,35797.96875,35913.83984,35913.83984,292880000
NASDAQ,02/11/2021,35935.10938,36088.80859,35884.12891,36052.62891,36052.62891,304510000
NASDAQ,03/11/2021,36059.08984,36178.51172,35891.73047,36157.57813,36157.57813,262540000
NASDAQ,04/11/2021,36107.46094,36168.03125,35986.48047,36124.23047,36124.23047,307640000
NASDAQ,05/11/2021,36268.75,36484.75,36190.19922,36327.94922,36327.94922,344600000
NASDAQ,08/11/2021,36416.46094,36565.73047,36334.42188,36432.21875,36432.21875,284400000
NASDAQ,09/11/2021,36404.53125,36416.98047,36173.07031,36319.98047,36319.98047,258020000
NASDAQ,10/11/2021,36299.25,36346.60938,36009.5,36079.94141,36079.94141,278390000
NASDAQ,11/11/2021,36038.78125,36108.17188,35915.26953,35921.23047,35921.23047,270320000
NASDAQ,12/11/2021,35963.78125,36147.62891,35934.58984,36100.30859,36100.30859,293180000
NASDAQ,15/11/2021,36128.82813,36236.07031,36031.78125,36087.44922,36087.44922,280660000
NASDAQ,16/11/2021,36076.17969,36316.60938,36076.17969,36142.21875,36142.21875,308290000
NASDAQ,17/11/2021,36159.69922,36159.69922,35909.48047,35931.05078,35931.05078,358310000
NASDAQ,18/11/2021,35901.69141,35952.62891,35654.39063,35870.94922,35870.94922,435080000
NASDAQ,19/11/2021,35879.08984,35879.08984,35555.37109,35601.98047,35601.98047,408840000
NASDAQ,22/11/2021,35631.41016,35929.66016,35615.55078,35619.25,35619.25,420810000
NASDAQ,23/11/2021,35619.92188,35841.51953,35542.87109,35813.80078,35813.80078,392520000
NASDAQ,24/11/2021,35752.30859,35825.46875,35591.03125,35804.37891,35804.37891,280960000
NASDAQ,26/11/2021,35366.69141,35366.69141,34749.80078,34899.33984,34899.33984,324580000
NASDAQ,29/11/2021,35017.71094,35287.91016,34895.89063,35135.94141,35135.94141,416040000
NASDAQ,30/11/2021,35056.98828,35056.98828,34424.44141,34483.71875,34483.71875,678800000
NASDAQ,01/12/2021,34678.94141,35004.64063,34006.98047,34022.03906,34022.03906,496000000
NASDAQ,02/12/2021,34076.25,34759.64844,34076.25,34639.78906,34639.78906,466900000
NASDAQ,03/12/2021,34692.78125,34801.30859,34264.57031,34580.07813,34580.07813,439550000
NASDAQ,06/12/2021,34633.42969,35356.75,34633.42969,35227.03125,35227.03125,416720000
NASDAQ,07/12/2021,35423.98828,35819.46875,35423.98828,35719.42969,35719.42969,474940000
NASDAQ,08/12/2021,35716.85156,35840.51953,35602.64844,35754.75,35754.75,387650000
NASDAQ,09/12/2021,35722.26172,35864.23828,35577.14063,35754.69141,35754.69141,353020000
NASDAQ,10/12/2021,35830.55078,35982.69141,35710.42969,35970.98828,35970.98828,361200000
NASDAQ,13/12/2021,35958.92969,35958.92969,35609.53125,35650.94922,35650.94922,441110000
NASDAQ,14/12/2021,35605.73047,35779.46875,35441.73828,35544.17969,35544.17969,440900000
NASDAQ,15/12/2021,35549.35156,35943.83984,35389.30078,35927.42969,35927.42969,424720000
NASDAQ,16/12/2021,36036.28125,36189.82813,35778.21094,35897.64063,35897.64063,473620000
NASDAQ,17/12/2021,35800.10938,35800.10938,35284.26172,35365.44141,35365.44141,750480000
NASDAQ,20/12/2021,35222.12109,35222.12109,34665.5,34932.16016,34932.16016,386590000
NASDAQ,21/12/2021,35069.5,35508.96094,35069.5,35492.69922,35492.69922,346080000
NASDAQ,22/12/2021,35491.71094,35764.67188,35433.12891,35753.89063,35753.89063,281930000
NASDAQ,23/12/2021,35782.42188,36060.98828,35782.42188,35950.55859,35950.55859,247420000
NASDAQ,27/12/2021,35954.48047,36306.60938,35954.48047,36302.37891,36302.37891,244350000
NASDAQ,28/12/2021,36302.98828,36527.26172,36302.98828,36398.21094,36398.21094,239090000
NASDAQ,29/12/2021,36421.14063,36571.55078,36396.19141,36488.62891,36488.62891,213480000
NASDAQ,30/12/2021,36522.48047,36679.44141,36372.12891,36398.07813,36398.07813,205620000
NASDAQ,31/12/2021,36385.85156,36484.94141,36303.96875,36338.30078,36338.30078,213200000
S&P500,02/01/2018,24809.34961,24864.18945,24741.69922,24824.00977,24824.00977,341130000
S&P500,03/01/2018,24850.44922,24941.91992,24825.55078,24922.67969,24922.67969,456790000
S&P500,04/01/2018,24964.85938,25105.96094,24963.26953,25075.13086,25075.13086,403280000
S&P500,05/01/2018,25114.91992,25299.78906,25112.00977,25295.86914,25295.86914,358020000
S&P500,08/01/2018,25308.40039,25311.99023,25235.41016,25283,25283,341390000
S&P500,09/01/2018,25312.05078,25439.7793,25308.41016,25385.80078,25385.80078,333490000
S&P500,10/01/2018,25348.13086,25404.91992,25256.99023,25369.13086,25369.13086,341470000
S&P500,11/01/2018,25398.59961,25575.41992,25396.18945,25574.73047,25574.73047,346830000
S&P500,12/01/2018,25638.39063,25810.42969,25633.08008,25803.18945,25803.18945,376390000
S&P500,16/01/2018,25987.61914,26086.11914,25702.99023,25792.85938,25792.85938,606520000
S&P500,17/01/2018,25910.7793,26130.44922,25865.01953,26115.65039,26115.65039,522720000
S&P500,18/01/2018,26149.55078,26153.41992,25947.32031,26017.81055,26017.81055,492780000
S&P500,19/01/2018,25987.34961,26071.7207,25942.83008,26071.7207,26071.7207,585000000
S&P500,22/01/2018,26025.32031,26215.23047,25974.65039,26214.59961,26214.59961,431200000
S&P500,23/01/2018,26214.86914,26246.18945,26143.90039,26210.81055,26210.81055,433490000
S&P500,24/01/2018,26282.07031,26392.80078,26106.93945,26252.11914,26252.11914,518790000
S&P500,25/01/2018,26313.06055,26458.25,26259.7207,26392.78906,26392.78906,401390000
S&P500,26/01/2018,26466.74023,26616.71094,26425.34961,26616.71094,26616.71094,477780000
S&P500,29/01/2018,26584.2793,26608.90039,26435.33984,26439.48047,26439.48047,421000000
S&P500,30/01/2018,26198.44922,26256.99023,26028.41992,26076.89063,26076.89063,448330000
S&P500,31/01/2018,26268.16992,26338.0293,26050.98047,26149.39063,26149.39063,479130000
S&P500,01/02/2018,26083.03906,26306.69922,26014.43945,26186.71094,26186.71094,410620000
S&P500,02/02/2018,26061.78906,26061.78906,25490.66016,25520.96094,25520.96094,522880000
S&P500,05/02/2018,25337.86914,25520.5293,23923.88086,24345.75,24345.75,714450000
S&P500,06/02/2018,24085.16992,24946.23047,23778.74023,24912.76953,24912.76953,823940000
S&P500,07/02/2018,24892.86914,25293.96094,24785.43945,24893.34961,24893.34961,504620000
S&P500,08/02/2018,24902.30078,24903.67969,23849.23047,23860.46094,23860.46094,657500000
S&P500,09/02/2018,23992.66992,24382.14063,23360.28906,24190.90039,24190.90039,735030000
S&P500,12/02/2018,24337.75977,24765.16016,24290.48047,24601.26953,24601.26953,496610000
S&P500,13/02/2018,24540.33008,24705.7207,24421.0293,24640.44922,24640.44922,374410000
S&P500,14/02/2018,24535.82031,24925.94922,24490.35938,24893.49023,24893.49023,431160000
S&P500,15/02/2018,25047.82031,25203.94922,24809.41992,25200.36914,25200.36914,416780000
S&P500,16/02/2018,25165.93945,25432.41992,25149.25977,25219.38086,25219.38086,406730000
S&P500,20/02/2018,25124.91016,25179.00977,24884.18945,24964.75,24964.75,421510000
S&P500,21/02/2018,24988.06055,25267.99023,24792.99023,24797.7793,24797.7793,456070000
S&P500,22/02/2018,24855.41016,25156.7207,24854.83008,24962.48047,24962.48047,378900000
S&P500,23/02/2018,25050.50977,25313.91016,25028.73047,25309.99023,25309.99023,335420000
S&P500,26/02/2018,25403.34961,25732.80078,25398.56055,25709.26953,25709.26953,473360000
S&P500,27/02/2018,25735.7793,25800.34961,25407.83008,25410.0293,25410.0293,438390000
S&P500,28/02/2018,25485.15039,25576.15039,25022.41992,25029.19922,25029.19922,451870000
S&P500,01/03/2018,25024.03906,25185.34961,24442.56055,24608.98047,24608.98047,506280000
S&P500,02/03/2018,24394.91016,24592.46094,24217.75977,24538.06055,24538.06055,437130000
S&P500,05/03/2018,24471.31055,24961,24387.15039,24874.75977,24874.75977,383910000
S&P500,06/03/2018,24965.89063,24995.24023,24708.41016,24884.11914,24884.11914,331770000
S&P500,07/03/2018,24758.15039,24849.67969,24535.11914,24801.35938,24801.35938,394070000
S&P500,08/03/2018,24853.41016,24950.49023,24703.05078,24895.21094,24895.21094,327300000
S&P500,09/03/2018,25004.89063,25336.33008,25004.89063,25335.74023,25335.74023,371570000
S&P500,12/03/2018,25372.43945,25449.15039,25152.01953,25178.60938,25178.60938,362580000
S&P500,13/03/2018,25257.75,25376.40039,24947.5,25007.0293,25007.0293,447880000
S&P500,14/03/2018,25086.9707,25130.11914,24668.83008,24758.11914,24758.11914,356830000
S&P500,15/03/2018,24837.28906,25053.86914,24753.28906,24873.66016,24873.66016,316310000
S&P500,16/03/2018,24877.33984,25031,24857.08984,24946.50977,24946.50977,654240000
S&P500,19/03/2018,24893.68945,24893.68945,24453.14063,24610.91016,24610.91016,377990000
S&P500,20/03/2018,24650.64063,24803.60938,24650.64063,24727.26953,24727.26953,342510000
S&P500,21/03/2018,24723.49023,24977.65039,24655.40039,24682.31055,24682.31055,343230000
S&P500,22/03/2018,24526.00977,24526.00977,23938.74023,23957.89063,23957.89063,439280000
S&P500,23/03/2018,23995.17969,24108.4707,23509.06055,23533.19922,23533.19922,482550000
S&P500,26/03/2018,23825.74023,24232.30078,23741.2207,24202.59961,24202.59961,479540000
S&P500,27/03/2018,24276.61914,24446.2207,23708.73047,23857.71094,23857.71094,524480000
S&P500,28/03/2018,23883.08008,24092.4707,23728.66992,23848.41992,23848.41992,530040000
S&P500,29/03/2018,23949.17969,24314.30078,23928.13086,24103.10938,24103.10938,463550000
S&P500,02/04/2018,24076.59961,24123.80078,23344.51953,23644.18945,23644.18945,509820000
S&P500,03/04/2018,23698.33008,24044.34961,23664.33008,24033.35938,24033.35938,394130000
S&P500,04/04/2018,23654.15039,24308.96094,23523.16016,24264.30078,24264.30078,388540000
S&P500,05/04/2018,24313.91016,24622.25977,24313.91016,24505.2207,24505.2207,347790000
S&P500,06/04/2018,24373.59961,24434.40039,23738.19922,23932.75977,23932.75977,395990000
S&P500,09/04/2018,24037.51953,24373.17969,23954.83008,23979.09961,23979.09961,380790000
S&P500,10/04/2018,24198.94922,24511.34961,24198.94922,24408,24408,368590000
S&P500,11/04/2018,24274.18945,24366.57031,24150.86914,24189.44922,24189.44922,286360000
S&P500,12/04/2018,24302.82031,24592.11914,24302.82031,24483.05078,24483.05078,336130000
S&P500,13/04/2018,24582.82031,24646.44922,24243.74023,24360.14063,24360.14063,331890000
S&P500,16/04/2018,24483.15039,24675.35938,24480.19922,24573.03906,24573.03906,305070000
S&P500,17/04/2018,24681.78906,24858.9707,24681.78906,24786.63086,24786.63086,342410000
S&P500,18/04/2018,24820.84961,24832.53906,24721.08984,24748.07031,24748.07031,302030000
S&P500,19/04/2018,24711.30078,24762.48047,24557.0293,24664.89063,24664.89063,381110000
S&P500,20/04/2018,24657.39063,24678.07031,24375.03906,24462.93945,24462.93945,537770000
S&P500,23/04/2018,24488.07031,24536.89063,24328.53906,24448.68945,24448.68945,351030000
S&P500,24/04/2018,24579.93945,24579.93945,23828.73047,24024.13086,24024.13086,468180000
S&P500,25/04/2018,24070.19922,24146.33984,23823.08008,24083.83008,24083.83008,437100000
S&P500,26/04/2018,24128.7207,24402.46094,24128.7207,24322.33984,24322.33984,390360000
S&P500,27/04/2018,24342.14063,24359.38086,24194.44922,24311.18945,24311.18945,392810000
S&P500,30/04/2018,24410.41016,24498.23047,24163.08008,24163.15039,24163.15039,416650000
S&P500,01/05/2018,24117.28906,24117.28906,23808.18945,24099.05078,24099.05078,380070000
S&P500,02/05/2018,24097.63086,24185.51953,23886.30078,23924.98047,23924.98047,385350000
S&P500,03/05/2018,23836.23047,23996.15039,23531.31055,23930.15039,23930.15039,389240000
S&P500,04/05/2018,23865.2207,24333.34961,23778.86914,24262.50977,24262.50977,329480000
S&P500,07/05/2018,24317.66016,24479.44922,24263.41992,24357.32031,24357.32031,307670000
S&P500,08/05/2018,24341.34961,24412.33984,24198.33984,24360.21094,24360.21094,344940000
S&P500,09/05/2018,24399.17969,24586.48047,24323.86914,24542.53906,24542.53906,361580000
S&P500,10/05/2018,24591.66016,24794.99023,24575.91016,24739.5293,24739.5293,304210000
S&P500,11/05/2018,24758.64063,24868.65039,24717.5,24831.16992,24831.16992,274150000
S&P500,14/05/2018,24879.36914,24994.18945,24862.51953,24899.41016,24899.41016,282860000
S&P500,15/05/2018,24809.55078,24809.55078,24629.39063,24706.41016,24706.41016,301900000
S&P500,16/05/2018,24722.32031,24801.18945,24672.78906,24768.92969,24768.92969,280810000
S&P500,17/05/2018,24752.40039,24839.49023,24639.40039,24713.98047,24713.98047,314650000
S&P500,18/05/2018,24707.7207,24774.9707,24664.86914,24715.08984,24715.08984,269700000
S&P500,21/05/2018,24883.06055,25086.49023,24883.06055,25013.28906,25013.28906,308920000
S&P500,22/05/2018,25047.55078,25064.99023,24812.06055,24834.41016,24834.41016,288200000
S&P500,23/05/2018,24757.71094,24889.46094,24667.11914,24886.81055,24886.81055,399610000
S&P500,24/05/2018,24877.35938,24877.35938,24605.90039,24811.75977,24811.75977,347050000
S&P500,25/05/2018,24781.28906,24824.2207,24687.81055,24753.08984,24753.08984,257210000
S&P500,29/05/2018,24606.58984,24635.17969,24247.83984,24361.44922,24361.44922,395810000
S&P500,30/05/2018,24467.83008,24714.48047,24459.08984,24667.7793,24667.7793,324870000
S&P500,31/05/2018,24620.78906,24620.78906,24352.15039,24415.83984,24415.83984,429740000
S&P500,01/06/2018,24542.08984,24673.59961,24542.08984,24635.21094,24635.21094,315710000
S&P500,04/06/2018,24727.55078,24859.36914,24722.14063,24813.68945,24813.68945,340400000
S&P500,05/06/2018,24820.11914,24838.7793,24710.82031,24799.98047,24799.98047,306340000
S&P500,06/06/2018,24854.14063,25146.46094,24854.14063,25146.39063,25146.39063,316090000
S&P500,07/06/2018,25192.14063,25326.08984,25164.48047,25241.41016,25241.41016,357680000
S&P500,08/06/2018,25209.28906,25325.63086,25165.69922,25316.5293,25316.5293,317510000
S&P500,11/06/2018,25336.66992,25402.83008,25290.19922,25322.31055,25322.31055,276740000
S&P500,12/06/2018,25346.82031,25364.36914,25247.03906,25320.73047,25320.73047,265750000
S&P500,13/06/2018,25328.65039,25362.07031,25191.41992,25201.19922,25201.19922,329700000
S&P500,14/06/2018,25254.65039,25332.5,25138.59961,25175.31055,25175.31055,341170000
S&P500,15/06/2018,25116.71094,25130.82031,24894.38086,25090.48047,25090.48047,659370000
S&P500,18/06/2018,24944.2793,25003.09961,24825.76953,24987.4707,24987.4707,337070000
S&P500,19/06/2018,24763.58984,24763.58984,24567.75,24700.21094,24700.21094,376380000
S&P500,20/06/2018,24771.16992,24804.75977,24628.39063,24657.80078,24657.80078,359520000
S&P500,21/06/2018,24639.21094,24639.21094,24406.63086,24461.69922,24461.69922,349570000
S&P500,22/06/2018,24526.9707,24663.17969,24526.9707,24580.89063,24580.89063,473970000
S&P500,25/06/2018,24463.73047,24463.73047,24084.39063,24252.80078,24252.80078,439130000
S&P500,26/06/2018,24281.89063,24384.21094,24241.2207,24283.10938,24283.10938,301130000
S&P500,27/06/2018,24303.10938,24569.01953,24115.82031,24117.58984,24117.58984,313790000
S&P500,28/06/2018,24064.18945,24308.16016,23997.21094,24216.05078,24216.05078,305020000
S&P500,29/06/2018,24323.92969,24509.51953,24269.71094,24271.41016,24271.41016,329070000
S&P500,02/07/2018,24161.5293,24319.41992,24077.56055,24307.17969,24307.17969,244110000
